NR_TURNO,SG_UF,SG_UE,NM_MUNICIPIO,NR_ZONA,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_COMPOSICAO_COLIGACAO,QT_VOTOS_NOMINAIS,QT_VOTOS_NOMINAIS_VALIDOS,DS_SIT_TOT_TURNO
1,PR,74047,LINDOESTE,143,Prefeito,DANILO RIBEIRO,PROFESSOR DANILO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),708,708,NÃO ELEITO
1,SC,81680,TIGRINHOS,58,Prefeito,VOLMIR NERI KLUGE,VOLMIR KLUGE,PL,Partido Liberal,PL,438,438,NÃO ELEITO
1,MG,43877,CORONEL FABRICIANO,97,Prefeito,JULIA MARIA MUNIZ RESTORI,JULIA RESTORI,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),4288,4288,NÃO ELEITO
1,SC,81337,IBICARÉ,47,Prefeito,ROMALDO CELZLEIN,ROMALDINHO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),24,24,NÃO ELEITO
1,BA,35076,ENCRUZILHADA,152,Prefeito,EDGAR ROCHA FERNANDES SOBRINHO,EDGAR SOBRINHO,SOLIDARIEDADE,Solidariedade,SOLIDARIEDADE,2913,2913,NÃO ELEITO
1,RO,337,ALVORADA DO OESTE,18,Prefeito,DAIANE MUNIZ SOUTO,DAIANE DO SINDICATO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),2187,2187,NÃO ELEITO
1,PA,5290,SANTA IZABEL DO PARÁ,36,Prefeito,NELSON SHIGUEO KANAI,SHIGUEO KANAI,PRD,Partido Renovação Democrática,PRD,444,444,NÃO ELEITO
1,SP,61751,ARTUR NOGUEIRA,360,Prefeito,ALEXANDRE HOIO DE SOUZA,CAPITAO HOIO,NOVO,Partido Novo,NOVO,2302,2302,NÃO ELEITO
1,AM,2259,COARI,8,Prefeito,RAIONE CABRAL QUEIROZ,DR. RAIONE CABRAL,MOBILIZA,Mobilização Nacional,MOBILIZA,62,62,NÃO ELEITO
1,SC,80659,CAMPO BELO DO SUL,52,Prefeito,LEDUIR PRESTES PADILHA,LEDUIR PADILHA,PSB,Partido Socialista Brasileiro,PSB,21,21,NÃO ELEITO
1,SP,71633,TAIAÇU,61,Prefeito,ARIELLA CHRISTINA DOS SANTOS BRAGA,ARIELLA BRAGA,PSD,Partido Social Democrático,PSD,1249,1249,NÃO ELEITO
1,ES,56103,MARECHAL FLORIANO,12,Prefeito,REGINALDO PENHA,REGINALDO PENHA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),242,242,NÃO ELEITO
1,SP,68233,PARDINHO,26,Prefeito,CLAUDIO NEVITON SANTANA,CLAUDIO SANTANA,PSOL,Partido Socialismo e Liberdade,Federação PSOL REDE(PSOL/REDE),73,73,NÃO ELEITO
1,PA,4871,MARAPANIM,32,Prefeito,ANTONIO PEDRO GUIMARAES DE MATOS,PEDRO GUIMARAES,UNIÃO,União Brasil,UNIÃO,37,37,NÃO ELEITO
1,SC,82392,PAPANDUVA,81,Prefeito,ARICLEIA APARECIDA RODRIGUES CALIXTO BORDIGNON,ARICLEIA BORDIGNON,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),3630,3630,NÃO ELEITO
1,RO,310,ALTA FLORESTA D OESTE,17,Prefeito,ANTONIO JOSÉ BARBOSA,ANTONIO BARBOSA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),665,665,NÃO ELEITO
1,MG,45438,FUNILÂNDIA,264,Prefeito,HIGINO LOPES PEREIRA NETO,HIGINO ENFERMEIRO,AVANTE,AVANTE,AVANTE,612,612,NÃO ELEITO
1,SP,63479,CONCHAS,41,Prefeito,APARECIDO ANTONELLI,ANTONELLI (CIDINHO) ,PRTB,Partido Renovador Trabalhista Brasileiro,PRTB,1444,1444,NÃO ELEITO
1,RO,477,CANDEIAS DO JAMARI,21,Prefeito,SANDRO LUIZ ALVES DE MOURA,DELEGADO SANDRO MOURA,PP,PROGRESSISTAS,PP,453,453,NÃO ELEITO
1,PA,5231,SALINÓPOLIS,64,Prefeito,JOSÉ CARLOS BARROS,ZÉ CARLOS,PL,Partido Liberal,PL,280,280,NÃO ELEITO
1,PA,4871,MARAPANIM,32,Prefeito,PAULO SULLIVAN ARAÚJO DA GAMA ALVES,PAULINHO GAMA,PP,PROGRESSISTAS,PP,6131,6131,NÃO ELEITO
1,SP,65692,ITATIBA,58,Prefeito,VALTER LUIZ LARA,VALTER LARA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),1472,1472,NÃO ELEITO
1,TO,96652,WANDERLÂNDIA,27,Prefeito,CLEUTON MACIEL DA SILVA,CLEUTON MACIEL,PDT,Partido Democrático Trabalhista,PDT,1279,0,NÃO ELEITO
1,GO,92622,SÃO JOÃO DA PARAÚNA,43,Prefeito,WEBER NOGUEIRA DOS SANTOS,EBIN DO NAIDE,PSD,Partido Social Democrático,PSD,757,757,NÃO ELEITO
1,PR,76651,LOBATO,150,Prefeito,ELAINE APARECIDA MARION PIOVESAN,ELAINE MARION,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),911,911,NÃO ELEITO
1,MG,46590,ITAMONTE,306,Prefeito,CLÁUDIO MARQUES FONSECA DE AZEVEDO,CLÁUDIO DO JORNAL,PSOL,Partido Socialismo e Liberdade,Federação PSOL REDE(PSOL/REDE),75,75,NÃO ELEITO
1,AM,2291,EIRUNEPÉ,11,Prefeito,FRANCISCO OCIMAR FERREIRA DA COSTA,SULE,PL,Partido Liberal,PL,33,33,NÃO ELEITO
1,SC,80470,BLUMENAU,88,Prefeito,RICARDO JOÃO PELUSO ALBA,RICARDO ALBA,PODE,Podemos,PODE,1360,1360,NÃO ELEITO
1,SC,80470,BLUMENAU,3,Prefeito,RICARDO JOÃO PELUSO ALBA,RICARDO ALBA,PODE,Podemos,PODE,2023,2023,NÃO ELEITO
1,MG,41424,REDUTO,167,Prefeito,TATIANA ESTEVAM DA SILVA,TATIANA ESTEVAM,PL,Partido Liberal,PL,377,377,NÃO ELEITO
1,MG,53716,TEÓFILO OTONI,269,Prefeito,ADEMIR CAMILO PRATES RODRIGUES,DR ADEMIR CAMILO,DC,Democracia Cristã,DC,456,456,NÃO ELEITO
1,MA,7846,LAGOA GRANDE DO MARANHÃO,74,Prefeito,JORGE EDUARDO GONÇALVES DE MELO,DR JORGE,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),3545,3545,NÃO ELEITO
1,SP,70599,SANTO ANTÔNIO DA ALEGRIA,202,Prefeito,DIVINO FELICIANO BARBOSA,DIVINO DO QUITA,UNIÃO,União Brasil,UNIÃO,20,20,NÃO ELEITO
1,MA,8427,SÃO RAIMUNDO DO DOCA BEZERRA,61,Prefeito,MAVIO MORAIS ROCHA,MAVIO ROCHA,PC do B,Partido Comunista do Brasil,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),793,793,NÃO ELEITO
1,RJ,58610,NATIVIDADE,43,Prefeito,ROBERTO DA SILVA LANES FILHO,PROFESSOR ROBERTO FILHO,PSOL,Partido Socialismo e Liberdade,Federação PSOL REDE(PSOL/REDE),559,559,NÃO ELEITO
1,MG,52370,SÃO GONÇALO DO RIO ABAIXO,22,Prefeito,CAIO HENRIQUE DA SILVA,CAIO SILVA,PSD,Partido Social Democrático,PSD,603,603,NÃO ELEITO
1,PA,4642,MARITUBA,78,Prefeito,BRUNO MAJORICO FREITAS SANTIAGO,BRUNO SANTIAGO,CIDADANIA,Cidadania,Federação PSDB CIDADANIA(PSDB/CIDADANIA),303,303,NÃO ELEITO
1,MG,51896,SANTA RITA DO ITUETO,233,Prefeito,DANIEL ANTÔNIO DE BRITO,DANIEL BRITO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),28,28,NÃO ELEITO
1,CE,13897,FORTALEZA,85,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,32,32,NÃO ELEITO
1,CE,13897,FORTALEZA,95,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,33,33,NÃO ELEITO
1,CE,13897,FORTALEZA,83,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,25,25,NÃO ELEITO
1,CE,13897,FORTALEZA,2,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,34,34,NÃO ELEITO
1,CE,13897,FORTALEZA,116,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,41,41,NÃO ELEITO
1,CE,13897,FORTALEZA,1,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,34,34,NÃO ELEITO
1,CE,13897,FORTALEZA,93,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,39,39,NÃO ELEITO
1,CE,13897,FORTALEZA,3,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,33,33,NÃO ELEITO
1,CE,13897,FORTALEZA,113,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,41,41,NÃO ELEITO
1,CE,13897,FORTALEZA,112,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,34,34,NÃO ELEITO
1,CE,13897,FORTALEZA,114,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,38,38,NÃO ELEITO
1,CE,13897,FORTALEZA,80,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,38,38,NÃO ELEITO
1,CE,13897,FORTALEZA,118,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,47,47,NÃO ELEITO
1,CE,13897,FORTALEZA,94,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,43,43,NÃO ELEITO
1,CE,13897,FORTALEZA,115,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,30,30,NÃO ELEITO
1,CE,13897,FORTALEZA,117,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,44,44,NÃO ELEITO
1,CE,13897,FORTALEZA,82,Prefeito,JOSÉ BATISTA NETO,ZÉ BATISTA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,29,29,NÃO ELEITO
1,CE,13072,AIUABA,101,Prefeito,SEBASTIÃO ARRAES OLIVEIRA PAIVA,SEBASTIÃO PAIVA,PSD,Partido Social Democrático,PSD,4268,4268,NÃO ELEITO
1,MG,42439,CAPELA NOVA,68,Prefeito,MANOEL MOREIRA BARBOSA,NECA,MDB,Movimento Democrático Brasileiro,MDB,1532,1532,NÃO ELEITO
1,PE,23574,CABO DE SANTO AGOSTINHO,15,Prefeito,JOSÉ CRISTIANO TEODÓSIO ROMÃO,CRISTIANO ROMÃO,PCB,Partido Comunista Brasileiro,PCB,301,301,NÃO ELEITO
1,PE,23574,CABO DE SANTO AGOSTINHO,121,Prefeito,JOSÉ CRISTIANO TEODÓSIO ROMÃO,CRISTIANO ROMÃO,PCB,Partido Comunista Brasileiro,PCB,191,191,NÃO ELEITO
1,SP,72095,UBATUBA,144,Prefeito,GILSON DA ROCHA CARDOSO,GILSON ROCHA,SOLIDARIEDADE,Solidariedade,SOLIDARIEDADE,244,244,NÃO ELEITO
1,PR,75256,CORNÉLIO PROCÓPIO,26,Prefeito,FREDERICO CARLOS DE CARVALHO ALVES,FRED ALVES,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS,957,957,NÃO ELEITO
1,RS,89257,TAPES,84,Prefeito,JORGE FRANCISCO DE OLIVEIRA GUIMARÃES,JORGE GUIMARÃES,PSOL,Partido Socialismo e Liberdade,Federação PSOL REDE(PSOL/REDE),219,219,NÃO ELEITO
1,RJ,58475,MACAÉ,254,Prefeito,DANILO FUNKE LEME,DANILO FUNKE,PSB,Partido Socialista Brasileiro,PSB,924,924,NÃO ELEITO
1,RJ,58475,MACAÉ,109,Prefeito,DANILO FUNKE LEME,DANILO FUNKE,PSB,Partido Socialista Brasileiro,PSB,2084,2084,NÃO ELEITO
1,RN,16519,CEARÁ-MIRIM,6,Prefeito,ANA CÉLIA SIQUEIRA FERREIRA,ANA CÉLIA,PSTU,Partido Socialista dos Trabalhadores Unificado,PSTU,230,230,NÃO ELEITO
1,RN,18791,TENENTE ANANIAS,41,Prefeito,ANAILZA FEITOZA DOS SANTOS MONTEIRO,ANAILZA SANTOS,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),2796,2796,NÃO ELEITO
1,MG,46477,ITAJUBÁ,134,Prefeito,LEANDRA MACHADO SANTOS,LEANDRA MACHADO,NOVO,Partido Novo,NOVO,628,628,NÃO ELEITO
1,SE,31399,DIVINA PASTORA,14,Prefeito,HELEN FRANCIELY LIMA SANTOS,FRANCI DO POVO,MDB,Movimento Democrático Brasileiro,MDB,83,83,NÃO ELEITO
1,SP,61948,ITAPIRAPUÃ PAULISTA,10,Prefeito,LUIZ GONZAGA DIAS SOBRINHO,GONZAGA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),735,735,NÃO ELEITO
1,MG,43397,COMERCINHO,175,Prefeito,MARCIO ROCHA RAFAEL DE OLIVEIRA,MARCIO RAFAEL,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),585,585,NÃO ELEITO
1,MS,90131,ANASTÁCIO,49,Prefeito,ALINE DA SILVA CAUNETO,ALINE CAUNETO,PODE,Podemos,PODE,3820,3820,NÃO ELEITO
1,BA,38717,SANTO AMARO,178,Prefeito,GIOVANNA FERREIRA DA COSTA,GIOVANNA COSTA,PSOL,Partido Socialismo e Liberdade,Federação PSOL REDE(PSOL/REDE),2533,2533,NÃO ELEITO
1,GO,96318,TURVÂNIA,63,Prefeito,SAULO HILÁRIO DA SILVA ARAÚJO,DR. SAULO,PDT,Partido Democrático Trabalhista,PDT,1512,1512,NÃO ELEITO
2,PR,75353,CURITIBA,3,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,39924,39924,NÃO ELEITO
2,PR,75353,CURITIBA,178,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,41320,41320,NÃO ELEITO
2,PR,75353,CURITIBA,4,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,40524,40524,NÃO ELEITO
2,PR,75353,CURITIBA,145,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,38109,38109,NÃO ELEITO
2,PR,75353,CURITIBA,175,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,32477,32477,NÃO ELEITO
2,PR,75353,CURITIBA,174,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,41976,41976,NÃO ELEITO
2,PR,75353,CURITIBA,176,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,38108,38108,NÃO ELEITO
2,PR,75353,CURITIBA,2,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,42744,42744,NÃO ELEITO
2,PR,75353,CURITIBA,1,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,37231,37231,NÃO ELEITO
2,PR,75353,CURITIBA,177,Prefeito,CRISTINA REIS GRAEML,CRISTINA GRAEML,PMB,Partido da Mulher Brasileira,PMB,37841,37841,NÃO ELEITO
1,PE,23590,CABROBÓ,77,Prefeito,MÚCIO FREIRE DE CARVALHO,MÚCIO FREIRE,PSOL,Partido Socialismo e Liberdade,Federação PSOL REDE(PSOL/REDE),150,150,NÃO ELEITO
1,PI,10111,ANGICAL DO PIAUÍ,43,Prefeito,JOSE ANDERSON DE SOUSA ALENCAR,PROF DEDÉ,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS,296,296,NÃO ELEITO
1,BA,33650,BARRO PRETO,136,Prefeito,ANA PAULA SILVA SIMÕES SANTOS,ANA PAULA SIMÕES,MDB,Movimento Democrático Brasileiro,MDB,331,331,NÃO ELEITO
1,PR,79219,TERRA ROXA,125,Prefeito,PAULO SÉRGIO COSTA,PAULINHO DA SAÚDE,PMB,Partido da Mulher Brasileira,PMB,300,300,NÃO ELEITO
1,RN,18473,SÃO MIGUEL,43,Prefeito,ALYSON CLEITON DA SILVA,ALYSON COLAÇA,PDT,Partido Democrático Trabalhista,PDT,253,253,NÃO ELEITO
1,RS,86720,GARRUCHOS,141,Prefeito,NELI PEREIRA SASSO,NELI SASSO,PP,PROGRESSISTAS,PP,887,887,NÃO ELEITO
1,AP,6050,MACAPÁ,2,Prefeito,GILVAM PINHEIRO BORGES,GILVAM BORGES,AVANTE,AVANTE,AVANTE,438,438,NÃO ELEITO
1,AP,6050,MACAPÁ,10,Prefeito,GILVAM PINHEIRO BORGES,GILVAM BORGES,AVANTE,AVANTE,AVANTE,199,199,NÃO ELEITO
1,RJ,58939,SANTO ANTÔNIO DE PÁDUA,34,Prefeito,COSME DA SILVA LOPES,COSME TORNEIRO,PSOL,Partido Socialismo e Liberdade,Federação PSOL REDE(PSOL/REDE),640,640,NÃO ELEITO
1,PR,74233,ANTÔNIO OLINTO,12,Prefeito,MARIO PASCOAL DOLINSKI,DOLINSKI,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),204,204,NÃO ELEITO
1,RS,86819,GRAMADO,65,Prefeito,RENAN SARTORI DE BORBA,RENAN SARTORI,MDB,Movimento Democrático Brasileiro,MDB,3100,3100,NÃO ELEITO
1,SC,82210,NAVEGANTES,106,Prefeito,ELIAS SOARES PINHEIRO JUNIOR,JUNIOR PINHEIRO,PSB,Partido Socialista Brasileiro,PSB,362,362,NÃO ELEITO
1,SP,65374,ITAÍ,301,Prefeito,PHILIPPE MAZZI DA SILVA,PHILIPPE MAZZI,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS,351,351,NÃO ELEITO
1,PR,74110,ALTO PIQUIRI,128,Prefeito,JOSÉ ANTÔNIO COSTA,PROFESSOR ZÉ ANTÔNIO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),260,260,NÃO ELEITO
1,RN,17639,NÍSIA FLORESTA,67,Prefeito,FRANCISCO EDIVALDO DO NASCIMENTO,DR. EDIVALDO,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),344,344,NÃO ELEITO
1,MG,41815,BUENO BRANDÃO,183,Prefeito,DANILO AMÂNCIO ALBERTO COSTA,DANILO AMÂNCIO,NOVO,Partido Novo,NOVO,1093,1093,NÃO ELEITO
1,RJ,59234,VASSOURAS,41,Prefeito,VICTOR SETARO DE ALCANTARA PAIXÃO,VICTOR SETARO,AGIR,AGIR,AGIR,2953,2953,NÃO ELEITO
1,BA,33383,ARAÇÁS,200,Prefeito,DALVAN ALMEIDA PESSOA,DALVAN,AVANTE,AVANTE,AVANTE,1616,1616,NÃO ELEITO
1,MG,43656,CONSELHEIRO LAFAIETE,87,Prefeito,MARCOS ANTONIO DE PAULA,MARCOS D  PAULA,PMB,Partido da Mulher Brasileira,PMB,418,418,NÃO ELEITO
1,MG,41505,SANTA HELENA DE MINAS,4,Prefeito,MARCIA DA SILVA SANTOS,MARCIA DE SOM,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),1757,1757,NÃO ELEITO
1,PR,74713,CAMBÉ,78,Prefeito,LUIS CARLOS DE OLIVEIRA,VERMELHO DA RADIO,PP,PROGRESSISTAS,PP,2373,2373,NÃO ELEITO
1,BA,38776,SÃO DESIDÉRIO,100,Prefeito,JANIO DE CARVALHO NUNES,JÂNIO DE CARVALHO,PSD,Partido Social Democrático,PSD,1858,1858,NÃO ELEITO
1,SP,67610,NOVA GRANADA,78,Prefeito,ROGERIO CASTEJON,DR ROGERIO CASTEJON,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),412,412,NÃO ELEITO
1,SP,62243,IPIGUÁ,312,Prefeito,LUIZ ANTONIO CASSIANO,CASSIANO,PL,Partido Liberal,PL,269,269,NÃO ELEITO
1,SP,70777,SÃO CAETANO DO SUL,166,Prefeito,MARIO SERGIO DOS SANTOS MALTA,MALTA JONES,MOBILIZA,Mobilização Nacional,MOBILIZA,188,188,NÃO ELEITO
1,SP,70777,SÃO CAETANO DO SUL,269,Prefeito,MARIO SERGIO DOS SANTOS MALTA,MALTA JONES,MOBILIZA,Mobilização Nacional,MOBILIZA,240,240,NÃO ELEITO
1,MG,54216,WENCESLAU BRAZ,134,Prefeito,WALDECYR SANTANA DA SILVA,WALDECYR DO MATEUS,PSD,Partido Social Democrático,PSD,387,387,NÃO ELEITO
1,SP,67172,MOGI MIRIM,75,Prefeito,LUCIA MARIA FERREIRA TENÓRIO,DRA LUCIA TENORIO,MDB,Movimento Democrático Brasileiro,MDB,1925,1925,NÃO ELEITO
1,SC,82066,MAREMA,48,Prefeito,OSNIEL SEIDLER JEREMIAS,OSNIEL JEREMIAS,MDB,Movimento Democrático Brasileiro,MDB,896,896,NÃO ELEITO
1,BA,34410,CARINHANHA,125,Prefeito,WALLYSSON VIANA SILVA,DR.WALLYSSON VIANA,PL,Partido Liberal,PL,298,298,NÃO ELEITO
1,SP,67075,MIRASSOL,72,Prefeito,LUIZ CARLOS DONEGA NETO,DONEGA NETO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS,896,896,NÃO ELEITO
1,BA,38091,POTIRAGUÁ,138,Prefeito,TONISLEI SANTA CRUZ DO NASCIMENTO,DR TONISLEI,REDE,Rede Sustentabilidade,Federação PSOL REDE(PSOL/REDE),14,14,NÃO ELEITO
1,MA,7943,MATÕES DO NORTE,68,Prefeito,ALTEREDO ARAGÃO ARAÚJO,ALTEREDO ARAGÃO,PSB,Partido Socialista Brasileiro,PSB,227,227,NÃO ELEITO
1,PR,76678,LONDRINA,157,Prefeito,NELSON VILLA JUNIOR,CORONEL VILLA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),3005,3005,NÃO ELEITO
1,PR,76678,LONDRINA,42,Prefeito,NELSON VILLA JUNIOR,CORONEL VILLA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),3253,3253,NÃO ELEITO
1,PR,76678,LONDRINA,41,Prefeito,NELSON VILLA JUNIOR,CORONEL VILLA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),3154,3154,NÃO ELEITO
1,PR,76678,LONDRINA,146,Prefeito,NELSON VILLA JUNIOR,CORONEL VILLA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),2485,2485,NÃO ELEITO
1,RS,85804,CIDREIRA,110,Prefeito,ELOI BRAZ SESSIM,SESSIM,AVANTE,AVANTE,AVANTE,520,520,NÃO ELEITO
1,RS,86460,CAMPESTRE DA SERRA,58,Prefeito,FLAVIO HOFFMANN PELIZZARI,FLAVIO DO POSTO,PL,Partido Liberal,PL,191,191,NÃO ELEITO
1,PB,19704,COXIXOLA,58,Prefeito,MARIA APARECIDA EUZÉBIO DE QUEIROZ,PROFESSORA CIDA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),195,195,NÃO ELEITO
1,RJ,58912,SANTA MARIA MADALENA,60,Prefeito,ELIANA DE SOUZA MACHADO GONZAGA,ELIANE MACHADO,MDB,Movimento Democrático Brasileiro,MDB,86,86,NÃO ELEITO
1,PE,23353,BETÂNIA,108,Prefeito,ERONILDO JOSÉ DE LIMA,HERON LIMA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),54,54,NÃO ELEITO
1,RN,16306,JUNDIÁ,9,Prefeito,ROMEIKA PIMENTA SIMINEA,ROMEIKA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1740,1740,NÃO ELEITO
1,PR,75582,QUARTO CENTENÁRIO,92,Prefeito,REINALDO KRACHINSKI,REINALDO KRACHINSKI,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),556,556,NÃO ELEITO
1,RS,86827,INHACORÁ,107,Prefeito,DANIEL BERTOLDO STREIT,DANIEL  STREIT,PL,Partido Liberal,PL,433,433,NÃO ELEITO
1,PE,25496,SANTA CRUZ DO CAPIBARIBE,109,Prefeito,ANDERSON SILVESTRE SANTIAGO,ANDERSON SILVESTRE,DC,Democracia Cristã,DC,218,218,NÃO ELEITO
1,PB,19607,CASSERENGUE,48,Prefeito,CICERA FREIRE DA SILVA,DINDA,PL,Partido Liberal,PL,1905,1905,NÃO ELEITO
1,SP,67075,MIRASSOL,72,Prefeito,ADRIANO NASCIMENTO DOS SANTOS,ADRIANO NASCIMENTO,PSOL,Partido Socialismo e Liberdade,Federação PSOL REDE(PSOL/REDE),543,543,NÃO ELEITO
1,MG,50350,POÇOS DE CALDAS,222,Prefeito,SILVIO ROGERIO CARVALHO DE ASSIS,SILVIO VÉIO,PMB,Partido da Mulher Brasileira,PMB,450,450,NÃO ELEITO
1,MG,50350,POÇOS DE CALDAS,350,Prefeito,SILVIO ROGERIO CARVALHO DE ASSIS,SILVIO VÉIO,PMB,Partido da Mulher Brasileira,PMB,499,499,NÃO ELEITO
1,MG,41688,ANGELÂNDIA,67,Prefeito,MÁRCIO CORDEIRO GUEDES,MARCIM DA AMBULÂNCIA,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS,258,258,NÃO ELEITO
1,SP,70572,SANTO ANDRÉ,156,Prefeito,LUIZ ZACARIAS DE ARAÚJO FILHO,LUIZ ZACARIAS,PL,Partido Liberal,PL,8087,8087,NÃO ELEITO
1,SP,70572,SANTO ANDRÉ,264,Prefeito,LUIZ ZACARIAS DE ARAÚJO FILHO,LUIZ ZACARIAS,PL,Partido Liberal,PL,4669,4669,NÃO ELEITO
