municipio,sigla_municipio,prefeito_eleito_2024,sigla_partido_prefeito_eleito,porcentagem_votos_validos_2024,emendas_pix_per_capita_partido_prefeito_eleito,idhm_2010,alfabetizacao_2010,pib_per_capita_2021,densidade_demografica_2010
TIJUCAS - SC,SC,MAICKON SGROTT,PP,0.3624497575933369,775.3140021708792,0.76,94.15,47251.58939370445,184.87168178702072
TIJUCAS DO SUL - PR,PR,GRINGO,PP,0.5333780932284673,1418.7617047840645,0.636,91.41,32711.93462346064,24.04970551417409
TIMBAUBA - PE,PE,MARINALDO ROSENDO,PP,0.46961833027406796,0.0,0.618,78.61,16178.884867922076,160.40167203673673
TIMBAUBA DOS BATISTAS - RN,RN,IVANILDINHO,PP,0.7059538274605103,46848.38160136286,0.64,76.77,18576.66098807496,17.338324239329367
TIMBE DO SUL - SC,SC,VILMAR - BELINHA,PP,0.5788590604026845,14853.323431117713,0.72,91.78,28752.69216487189,16.380793508329145
TIMBIRAS - MA,MA,PAULO VINICIUS,PRD,0.4581631390023518,2643.1052711070834,0.537,62.18,7415.231838090923,17.8157450985505
TIMBO - SC,SC,FLÁVIO BUZZI,PL,0.40921233399480994,1952.3200069415823,0.784,98.18,54977.04939369617,359.32802090317847
TIMBO GRANDE - SC,SC,ARI GALESKI,UNIÃO,0.4277071990320629,0.0,0.659,90.4,41306.45600653773,12.31431803728495
TIMBURI - SP,SP,CRISTIANO AMORIM,SOLIDARIEDADE,0.4975633528265107,0.0,0.71,89.82,26907.873376623374,12.508322838476476
TIMON - MA,MA,RAFAEL,PSB,0.44338036625637944,0.0,0.649,82.74,13303.195483334766,98.9837146866509
TIMOTEO - MG,MG,CAPITÃO VITOR,REPUBLICANOS,0.33808265710511415,0.0,0.77,95.56,68784.11110702509,564.4025464199653
TIO HUGO - RS,RS,VALDUZE,PDT,0.5198851988519885,18059.38169574533,0.742,93.67,53499.54086317723,28.650253331654525
TIRADENTES - MG,MG,ZÉ ANTÔNIO DO PACU,PSDB,0.4372403828788152,5810.9504132231405,0.74,94.12,26563.403925619838,93.40344391479395
TIRADENTES DO SUL - RS,RS,BANANA,MDB,0.5222437137330754,0.0,0.689,89.25,38261.06453499707,21.68438110315101
TIROS - MG,MG,FERNANDA DO PRAXEDAO,MDB,0.5147278150633855,5074.210326018014,0.683,89.32,48187.11150577192,3.7692210462862583
TOBIAS BARRETO - SE,SE,DILSON DE AGRIPINO,PSD,0.5384945182825994,0.0,0.557,71.66,12882.644141047049,45.26040674225469
TOCANTINIA - TO,TO,JOÃO ALBERTO,REPUBLICANOS,0.6319184352892218,0.0,0.589,79.83,25656.6563882558,2.858722591764665
TOCANTINOPOLIS - TO,TO,FABION GOMES,PL,0.5194753891127439,2210.921954455008,0.681,84.31,16477.64757904046,20.87899513373845
TOCANTINS - MG,MG,SILAS FORTUNATO,PRD,0.5812783586506214,0.0,0.688,91.28,21605.869632375656,93.09449905717004
TOCOS DO MOJI - MG,MG,ZÉ MARIA CANTUÁRIA,UNIÃO,0.5232464391292663,16989.022477783587,0.696,89.83,18483.79508625196,33.24665249236308
TOLEDO - MG,MG,ZILDINHO,PSDB,0.5068582625734814,0.0,0.661,83.55,14854.588300526751,52.6922382880718
TOLEDO - PR,PR,MARIO COSTENARO,REPUBLICANOS,0.46028174909419106,0.0,0.768,95.4,49727.42074832192,106.45162400160304
TOMAR DO GERU - SE,SE,JAL CONSTRUÇÕES,PSD,0.5874267957451894,0.0,0.551,67.92,12234.848484848484,36.07178780011902
TOMAZINA - PR,PR,CEZAR,MDB,0.6909190371991247,0.0,0.699,86.77,38473.05957749822,12.884927480724084
TOMBOS - MG,MG,TIAGO DALPERIO,PP,0.7757307351638618,5807.875479149727,0.718,87.76,15214.19444767104,30.17098129691039
TOME-ACU - PA,PA,CARLOS DA VILA NOVA,MDB,0.6717006703937656,4290.8929496189985,0.586,83.93,15397.42546423023,13.13308051980852
TONANTINS - AM,AM,SALES,REPUBLICANOS,0.5522446579102137,5195.614901023536,0.548,80.18,9633.189587987736,2.9851379557622355
TORITAMA - PE,PE,SERGIO COLIN,MDB,0.6692036846036206,2430.9016214113813,0.618,79.4,18585.993144857428,1597.0480888632244
TORIXOREU - MT,MT,THIAGO TIMO,PSB,0.7673469387755102,0.0,0.716,87.28,50758.88568683957,1.73593607652724
TOROPI - RS,RS,VANDO,PP,0.44894651539708263,9788.566953797965,0.683,94.11,39676.194205168365,12.881454835843767
TORRE DE PEDRA - SP,SP,CIRO PEDROSO,REPUBLICANOS,0.6941953751769703,7331.378299120234,0.714,95.13,18454.05669599218,28.62788962699555
TORRES - RS,RS,DELCI DIMER,MDB,0.4314406932659325,838.3032741730736,0.762,95.4,33103.32686642236,257.98346780478107
TORRINHA - SP,SP,RODOLFO BUZATO,PODE,0.5729523042865767,0.0,0.744,93.62,30486.55597214783,29.66119212221891
TOUROS - RN,RN,PEDRO FILHO,PSD,0.6413343690661143,22097.77508702891,0.572,70.37,24666.111699712423,43.79369890487382
TRACUATEUA - PA,PA,ZEZINHO COSTA,PP,0.5751872745768982,0.0,0.531,78.56,9978.317887742613,32.947818688972674
TRACUNHAEM - PE,PE,IRMÃO ALUIZIO,PSD,0.6858312219840187,5624.864786904161,0.605,74.78999999999999,12736.640946131103,101.1320056041832
TRAIPU - AL,AL,LUCAS SANTOS,MDB,0.8875743887574389,8062.805007426267,0.532,57.31,12601.315510290686,34.59474081322048
TRAIRAO - PA,PA,HENRIQUE BORGES,AVANTE,0.47317216981132076,0.0,0.562,80.24,21488.190526177663,1.2712970230661302
TRAIRI - CE,CE,GUSTAVO MOREIRA,PP,0.7374451727366813,6847.556278353162,0.606,76.38,19090.028246169648,62.89809377719318
TRAJANO DE MORAES - RJ,RJ,RILDO NEVES,PL,0.45813174544101226,0.0,0.667,85.46000000000001,23492.52572316055,17.425508920930742
TRAMANDAI - RS,RS,JUAREZINHO,MDB,0.35704590818363274,919.337341644143,0.719,95.92,22699.24798205453,379.6330820630688
TRAVESSEIRO - RS,RS,GILMAR,MDB,1.0,11617.100371747212,0.701,95.99,36285.78066914498,26.70906329344064
TREMEDAL - BA,BA,ZÉ BAHIA,AVANTE,0.5876910367616688,0.0,0.528,69.39,8206.737849779087,8.112537892891377
TREMEMBE - SP,SP,CLEMENTE,PSD,0.9866768499660556,781.6622046782483,0.785,96.0,17521.62273073691,268.0234613800174
TRES ARROIOS - RS,RS,CARLOS BURILLE,MDB,0.573943661971831,0.0,0.791,95.84,54494.78965650328,17.412213476440876
TRES BARRAS - SC,SC,ANA CLAUDIA QUEGE,MDB,0.8286449715021144,5064.316823660488,0.706,93.5,77111.9214018029,45.24658235751858
TRES BARRAS DO PARANA - PR,PR,DR GERSO,PL,0.6920203735144312,0.0,0.681,87.52,39154.647507858106,19.514340478196985
TRES CACHOEIRAS - RS,RS,FABIANA,PP,0.5614138438880707,11767.92556102901,0.718,94.08,28148.87794198139,43.45584817505279
TRES CORACOES - MG,MG,DIMAS ABRAHÃO,PSDB,0.4235068063110606,0.0,0.744,93.03,39204.62343511956,91.12937652724524
TRES COROAS - RS,RS,FABIEL PORT,REPUBLICANOS,0.49311157113284315,614.1248720573183,0.71,96.0,32963.97134083931,147.8716798312711
TRES DE MAIO - RS,RS,MARCOS CORSO,PP,0.6134141572154869,4314.496708942045,0.759,95.57,54329.38673944453,59.12656657454169
TRES FORQUILHAS - RS,RS,LOLA,PP,0.50814332247557,27173.91304347826,0.662,87.41,23267.391304347828,12.708963593156426
TRES FRONTEIRAS - SP,SP,FLAVINHO,MDB,0.5527551272547566,1469.7236919459142,0.753,90.68,17935.92004703116,45.005028756211
TRES LAGOAS - MS,MS,DR CASSIANO MAIA,PSDB,0.6861158662942607,0.0,0.744,93.57,98812.97294025062,11.90734670669403
TRES MARIAS - MG,MG,DR DANILO,REPUBLICANOS,0.42931627606966244,0.0,0.752,92.8,109071.91555632462,10.789547487170514
TRES PALMEIRAS - RS,RS,SILVANIO,PP,0.5855174277222372,7421.543681085665,0.703,89.0,37856.02205258694,26.119006387991345
TRES PASSOS - RS,RS,ARLEI TOMAZONI,PL,0.5299133448873483,8256.01509671332,0.768,94.68,40612.83220632175,94.60972346344982
TRES PONTAS - MG,MG,LUISINHO,PSD,0.7378108664660225,6877.205682743643,0.731,91.26,34010.75015835671,80.10175551028044
TRES RANCHOS - GO,GO,HAROLDINHO,UNIÃO,0.6658795749704841,3423.485107839781,0.745,93.56,21862.718247175624,10.289645410048164
TREVISO - SC,SC,LUCIANO MIOTELLI,MDB,0.5230197311981699,11898.46641988366,0.774,97.73,61401.37493389741,24.14366684029945
TREZE DE MAIO - SC,SC,NENEM BARDINI,PL,0.6166293682217249,13583.265417006249,0.729,94.22,27125.78103776148,46.18571735602972
TREZE TILIAS - SC,SC,CUCO,PP,0.5876911459316594,2276.0896779333107,0.795,95.52,94396.60862637988,47.251541848109376
TRINDADE - GO,GO,MARDEN,UNIÃO,0.5729888586718133,223.9680968328524,0.699,92.12,18722.19530860557,199.82070517426223
TRINDADE - PE,PE,HELBINHA DE RODRIGUES,UNIÃO,0.6552859342643232,7868.447610566934,0.595,74.44,13819.596978991458,102.78142962031062
TRINDADE DO SUL - RS,RS,ODA,PDT,0.547981721249048,3573.3192165166756,0.687,88.44,46501.98517734251,28.15052751334601
TRIUNFO - PB,PB,ESPEDITO FILHO,PSB,0.8291098115659519,0.0,0.609,71.46000000000001,8842.296805499393,44.02766007695828
TRIUNFO - PE,PE,LUCIANO BONFIM,PSDB,0.5368612401535043,0.0,0.67,83.05,10700.98605916355,76.87608224229791
TRIUNFO - RS,RS,MARCELINHO,MDB,0.672004192383836,0.0,0.733,93.49,472121.099716343,33.622961848133976
TRIUNFO POTIGUAR - RN,RN,DARKINHA,PP,0.7318435754189944,8391.587677725118,0.602,70.17,13575.533175355453,12.563312357131046
TRIZIDELA DO VALE - MA,MA,DR DEIBSON BALÉ,PDT,0.741593567251462,0.0,0.606,75.19,23374.444049101585,77.12009540524349
TROMBAS - GO,GO,PREGO,UNIÃO,1.0,20610.03205128205,0.653,82.17,22475.641025641027,3.885911343270518
TROMBUDO CENTRAL - SC,SC,MARLON GOEDE ,PP,0.6765929494197503,15122.353588122078,0.775,95.67,60204.01429749794,66.2720283702145
TUBARAO - SC,SC,SORATTO,PL,0.7329642832659217,181.67284354334714,0.796,96.67,43753.47903495385,364.5432593312577
TUCANO - BA,BA,RICARDO MAIA,MDB,0.7837620827028196,24064.98481615233,0.579,70.61,11182.000984898226,22.17144311149892
TUCUMA - PA,PA,DR CELSO,UNIÃO,0.47091202429534024,0.0,0.659,87.78999999999999,24890.594184576486,15.74335410495219
TUCUNDUVA - RS,RS,JONAS FERNANDO,PDT,0.5110950313555234,4871.887405268856,0.747,94.78,46793.57632623601,30.6144535562966
TUCURUI - PA,PA,ALEXANDRE SIQUEIRA,MDB,0.5162769452398939,18368.54642630276,0.666,90.56,61491.04111449412,43.8078908664114
TUFILANDIA - MA,MA,EMANUEL RICARDO,PP,0.5407647177827231,18158.707100054475,0.555,65.88,10908.116942073724,20.326652870713577
TUMIRITINGA - MG,MG,NILSÃO DO CAMINHÃO,MDB,0.6650474207726116,0.0,0.626,82.55,14086.816173972138,11.763435132462334
TUNAPOLIS - SC,SC,MARINO JOSE FREY,PP,0.5539087474571346,0.0,0.752,96.11,37082.587469487386,37.07610629130607
TUNAS - RS,RS,PAULO HENRIQUE REUTER,PRD,0.6078811369509044,0.0,0.657,88.53,32829.12252105406,16.949288513599807
TUNAS DO PARANA - PR,PR,MARCO BALDÃO,PP,0.6138760016870519,20903.682264029587,0.611,81.75,23178.163691911883,8.518497888697889
TUNEIRAS DO OESTE - PR,PR,PADRE GUERINO,PL,0.45776614310645725,0.0,0.695,90.51,28974.959712408578,10.667640717077594
TUNTUM - MA,MA,FERNANDO PESSOA,PDT,0.635839138424719,11034.17836749331,0.572,70.16,10075.77721993876,10.761678559017708
TUPA - SP,SP,RENAN PONTELLI,PSDB,0.5290492412511614,391.0649480665749,0.771,93.06,34622.340758353144,101.84573201871726
TUPACIGUARA - MG,MG,NETO,PSDB,0.7665582223313486,6281.900274833137,0.719,90.53999999999999,37163.68276403612,13.977990628482878
TUPANATINGA - PE,PE,PROFESSOR RONALDO,PP,0.4201201201201201,0.0,0.519,61.59,8431.8966477336,28.815516616168164
TUPANCIRETA - RS,RS,GUSTAVO TERRA,PP,0.7235428199283621,4748.8127968008,0.709,94.5,102574.8062984254,8.878943989562483
TUPANDI - RS,RS,PAULINHO LUDWIG,MDB,1.0,4971.167230065619,0.718,98.2,106103.00258500697,84.49446180311337
TUPARENDI - RS,RS,JÚLIO MATTIAZZI,PP,0.5280467445742905,2391.4863087408826,0.728,94.84,45860.69592251584,27.1717822808638
TUPARETAMA - PE,PE,DIÓGENES PATRIOTA,PSDB,0.536386542166889,0.0,0.634,78.57,11135.415365396628,42.10181632430274
TUPASSI - PR,PR,CAL,PL,1.0,7428.5006809458955,0.73,93.18,53417.35792992448,25.260762485831798
TUPI PAULISTA - SP,SP,JULIANO GUIRO,PSD,0.41600766834411695,0.0,0.769,93.18,21468.209915478743,64.75927427743528
TURIACU - MA,MA,EDESIO CAVALCANTI,REPUBLICANOS,0.5172995780590718,2667.3068203035396,0.561,75.16,7894.347976847776,14.30704110773312
TURILANDIA - MA,MA,PAULO CURIÓ,UNIÃO,0.6745279383429672,14223.402237815286,0.536,69.64,7052.057652190404,20.9772666018449
TURMALINA - MG,MG,ZILMAR DA FARMACIA,PSD,0.738995606856749,0.0,0.682,85.21000000000001,22185.3,17.340238621954704
TURUCU - RS,RS,IVAN SCHERDIEN,PP,1.0,28663.351857268208,0.629,93.76,47887.10149166423,13.474906348292034
TURURU - CE,CE,ELINALDO MONTEIRO,UNIÃO,0.39386915887850465,0.0,0.606,72.0,8959.187645990138,76.630822318473
TURVANIA - GO,GO,JADIR POLICARPIO,UNIÃO,0.6,8928.57142857143,0.697,87.67,45621.205357142855,9.289436899486764
TURVELANDIA - GO,GO,OSÉLIA,PL,0.7492198581560283,0.0,0.691,82.73,113633.09929789368,5.329332587731388
TURVO - PR,PR,MARCOS SEGURO,PSD,0.44673610394967517,0.0,0.672,87.7,42277.56306654487,12.708211788097673
TURVO - SC,SC,HERIBERTO AFONSO SCHMIDT,MDB,0.40714444197914357,2300.084336425669,0.74,95.3,56568.734186920185,55.48588089391771
TURVOLANDIA - MG,MG,ZE NELSINHO,MDB,0.7837006663249616,18237.0820668693,0.696,89.07,28332.3201621074,22.33956540336492
TUTOIA - MA,MA,VIRIATO CARDOSO,PL,0.5099064057372068,0.0,0.561,71.06,10238.155034110505,34.05541141163104
UARINI - AM,AM,MARCOS MARTINS,UNIÃO,0.5474158946855192,2078.858013997644,0.527,81.19,15883.098884346198,1.4046838981484662
UAUA - BA,BA,MARCOS LOBO,AVANTE,0.634294817090516,2027.1639975674032,0.605,76.49,9530.589904723292,8.058794765671887
UBA - MG,MG,PROFESSOR JOSE DAMATO,PSD,0.4855128888160321,0.0,0.724,94.2,34575.92028249407,253.7762196663399
UBAI - MG,MG,FARLEY VIEIRA,PRD,0.5351465474416294,5978.817902289034,0.609,79.9,10011.87222412026,14.269431208895648
UBAIRA - BA,BA,NENÉM,PP,0.6367314557715192,0.0,0.582,70.09,12309.191452807903,28.264335402357545
UBAITABA - BA,BA,GRACINHA VIANA,AVANTE,0.5103846848473903,0.0,0.611,78.68,13921.857240281885,97.2739612167834
UBAJARA - CE,CE,DECIM,PSB,0.48850315599639316,0.0,0.648,75.43,19594.28693502609,77.32868007325625
UBAPORANGA - MG,MG,DR GLEYDSON,PSD,0.8289803220035779,19589.767227471766,0.614,85.3,12905.508181608666,69.02109416642607
UBARANA - SP,SP,DELEI,PSD,0.4692387904066736,0.0,0.7,90.53999999999999,39634.48275862069,25.56813505388086
UBATA - BA,BA,TINHO,PT,0.5764718317302611,6213.495712687958,0.593,73.23,13914.626568907668,90.50394898435538
UBATUBA - SP,SP,FLAVIA PASCOAL,PL,0.2787136294027565,1344.360675836999,0.751,94.2,29102.08537228036,131.20715382298752
UBIRAJARA - SP,SP,LEILA DO WALMIR,MDB,0.2854604678708913,0.0,0.727,90.69,22304.754481683554,18.203039794064185
UBIRATA - PR,PR,FABIO DALÉCIO,PP,0.5576443635873594,0.0,0.739,90.37,69255.32344741201,34.06952471723194
UCHOA - SP,SP,CLAUDIO MARTINS,MDB,0.5693339572609577,0.0,0.721,92.7,38660.86203578988,41.15776398909149
UIBAI - BA,BA,AIDINHA,PSD,0.5817255900499462,11539.60690887433,0.617,83.44,13095.07147111376,24.639829993730164
UIRAMUTA - RR,RR,TUXAUA BENÍSIO,REDE,0.5966303270564915,34124.790924296416,0.453,71.66,10467.965966111557,1.6948505915650376
UIRAPURU - GO,GO,ELIVAN CARREIRO,UNIÃO,0.7659099367324154,12830.59328091494,0.67,82.03,27669.04932094353,2.424719354727169
UIRAUNA - PB,PB,LENINHA ROMÃO,PSB,0.7982239311544448,0.0,0.636,73.27,12894.842598794374,50.93534205986919
ULIANOPOLIS - PA,PA,KELLY DESTRO,MDB,0.6725978647686833,1843.463604761403,0.604,85.0,52561.99304750869,7.462647582230053
UMARI - CE,CE,SANDRO RUFINO,PSD,0.7676767676767676,8732.353369233007,0.591,67.53999999999999,10106.38917188182,26.134150171834797
UMARIZAL - RN,RN,RAIMUNDO PEZÃO,PP,0.7932553337921542,8930.343322087716,0.618,74.46000000000001,15003.671363365747,47.07970737985468
UMBAUBA - SE,SE,JULIANA CARDOSO,REPUBLICANOS,0.6049017675274329,0.0,0.579,75.27,16790.107454948364,186.8583562231645
UMBURANAS - BA,BA,FABRICIO LOPES,PRD,0.48614731151655566,0.0,0.515,74.64,19275.83931974784,7.687012061465768
UMBURATIBA - MG,MG,JOÃO DE DIDÍ,PT,0.5857963875205254,42846.49776453055,0.638,73.17,16457.5260804769,6.61331217092269
UMBUZEIRO - PB,PB,FERNANDA MORAES,PSB,0.561028838659392,0.0,0.584,64.83,9989.25909688733,49.1312599422447
UMIRIM - CE,CE,JUDSON RODRIGUES,PSB,0.5941636802457397,0.0,0.587,71.53,9891.07040641099,55.31157069166132
UMUARAMA - PR,PR,FERNANDO SCANAVACA,REPUBLICANOS,0.4598839194264254,0.0,0.761,93.85,35046.79106708228,81.22464365472567
UNA - BA,BA,ROGERIO BORGES,PP,0.6927951185167801,6618.498703877337,0.56,74.65,18581.93149853841,16.088795368637307
UNAI - MG,MG,THIAGO MARTINS,PL,0.3769477894092707,0.0,0.736,91.34,49868.53923504081,10.255611659223955
UNIAO - PI,PI,GUSTAVO MEDEIROS,PP,0.6802895394273268,3624.9701858236303,0.577,71.26,9113.727530952536,39.37745466516215
UNIAO DA VITORIA - PR,PR,DR ARY,PSDB,0.29064245810055866,0.0,0.74,95.96,35601.58450384315,69.32407686999193
UNIAO DE MINAS - MG,MG,GEOVA TOMAZ,SOLIDARIEDADE,0.5779085872576177,5224.66039707419,0.672,85.89,34071.05538140021,3.3370380145106235
UNIAO DO OESTE - SC,SC,EVERALDO LUIZ CASONATTO,MDB,0.44759825327510916,0.0,0.705,90.19,30686.012977649603,29.864125038884374
UNIAO DO SUL - MT,MT,VANDECO,UNIÃO,0.5411103302881237,0.0,0.665,88.24,131378.84314747265,0.836032289192513
UNIAO DOS PALMARES - AL,AL,JÚNIOR MENEZES,MDB,0.6382750068889501,8012.820512820513,0.593,68.38,23887.162618083672,140.89864233853905
UNIFLOR - PR,PR,MAICÃO,UNIÃO,0.5855361596009975,0.0,0.72,89.73,46764.51310861424,20.70991216608733
UPANEMA - RN,RN,RENAN,PP,0.6728337671997024,17308.6838034912,0.596,71.31,15773.366723134714,15.550364198576002
URAI - PR,PR,TARANTINI,UNIÃO,0.8376144080307056,2402.460119162022,0.721,88.93,35351.52796463579,40.642558874069394
URANDI - BA,BA,WARLEI,PSD,0.8195083818292365,5535.656138065777,0.598,76.76,13015.499837186584,17.013016375286604
URANIA - SP,SP,IVAN VITORELLI,REPUBLICANOS,0.5358029067706487,0.0,0.746,90.94,32380.1652892562,42.19920576425441
URBANO SANTOS - MA,MA,PROFESSOR CLEMILTON BARROS,REPUBLICANOS,0.7992845786963434,3047.6654882360112,0.588,70.0,7544.221626234304,19.20878407133909
URUACU - GO,GO,MACHADINHO,MDB,0.5470346291627969,1057.6787477083626,0.737,88.94,30552.249330136798,19.857291995495068
URUANA - GO,GO,NEI CANELA,PP,0.791633601632468,4370.311020467623,0.703,87.2,21440.527350863136,26.24556299423247
URUANA DE MINAS - MG,MG,BRUNO RAPHAEL,SOLIDARIEDADE,0.5517348203221809,0.0,0.664,82.06,29584.704448507007,5.490882507247978
URUARA - PA,PA,CARLINHOS DO APARECIDO,PSD,0.4909345032418372,2295.7895220166215,0.589,84.89,17781.57858487534,4.035901085054663
URUBICI - SC,SC,LEANDRO CORRÊA,PSD,0.5104926328322668,0.0,0.694,93.44,32883.97637068488,10.604955935718134
URUBURETAMA - CE,CE,BRANCO DO ANGELIM,PT,0.7490864799025578,2144.8610629550744,0.639,77.15,14833.523205706078,203.7168653776856
URUCANIA - MG,MG,SERGINHO FURÃO,PP,0.5901128266033254,0.0,0.633,84.93,22641.22641509434,76.33688591913865
URUCARA - AM,AM,BOSCO FALABELLA,UNIÃO,0.573976411928277,5367.3984219848635,0.62,91.96000000000001,11038.376898717192,0.6676983596752488
URUCUCA - BA,BA,MAGNOLIA BARRETO,UNIÃO,0.7279775089453059,9337.068160597571,0.616,78.09,13821.148459383754,41.979450921211416
URUCUI - PI,PI,DR. GILBERTO JR,PP,0.7417582417582418,3260.7229298099433,0.631,81.88,111701.30540015076,2.996544122469154
URUCUIA - MG,MG,AILSÃO,MDB,0.6134440614227515,0.0,0.619,86.48,11055.666800160192,8.418509959930407
URUCURITUBA - AM,AM,LEÔNCIO TUNDIS,PT,0.7089513173966149,8474.458133221968,0.588,90.82,9716.475255794528,8.293158221664354
URUGUAIANA - RS,RS,CARLOS DELGADO,PP,0.4754970803459236,981.1449535022609,0.744,95.93,31713.0876205102,20.553834583193986
URUOCA - CE,CE,KENNEDY AQUINO,PT,0.8502519026690963,3637.421795431398,0.566,63.54,21694.09282700422,19.684217126060645
URUPA - RO,RO,SALDANHA,PL,0.33601665510062456,111348.47552447552,0.609,85.74,25501.25874125874,12.907158785877218
URUPEMA - SC,SC,CRISTIANE MUNIZ,PL,0.6932029795158287,15060.240963855422,0.699,93.03,33302.3343373494,7.582478590279847
URUPES - SP,SP,DR BETO CACCIARI,PL,0.6293168641290647,0.0,0.745,93.24,35166.254365541325,42.44262524805331
URUSSANGA - SC,SC,STELA TALAMINI,MDB,0.3212594696969697,0.0,0.772,96.76,51944.261197954016,82.09853543497262
URUTAI - GO,GO,ALEXANDRE ARAÚJO,MDB,0.5371621621621622,0.0,0.732,91.45,46384.18238108641,5.694444170857188
UTINGA - BA,BA,ÁTILA,PSDB,0.5049249746847095,0.0,0.59,79.03,11425.078331387847,25.675118547999585
VACARIA - RS,RS,ANDREZINHO,PL,0.4927377205394011,467.3115566147951,0.721,94.84,50557.89211333863,30.215327479408423
VALE DE SAO DOMINGOS - MT,MT,LEANDRO AZEVEDO,PSDB,0.34450651769087526,0.0,0.656,86.14,26568.526170798898,1.5277217007752484
VALE DO ANARI - RO,RO,CLEONE LIMA,MDB,0.44481539670070697,12198.253723677453,0.584,84.88,28324.08834103749,2.48393000528221
VALE DO PARAISO - RO,RO,CHARLES GOMES,PSD,0.4013129102844639,0.0,0.627,87.13,28653.80459947523,6.716776576543144
VALE DO SOL - RS,RS,JOSÉ VALTAIR DOS SANTOS  NEGO ,PP,0.5454813504349109,9093.664746892999,0.624,93.77,27555.016671718706,30.15611363631301
VALE REAL - RS,RS,MARCELO BETTEGA,PSDB,0.38354151359294636,7428.194123473093,0.737,97.01,32732.419940574448,134.3538597819225
VALE VERDE - RS,RS,FEIJÃO,MDB,0.6741148160880027,15238.095238095239,0.646,89.6,41413.333333333336,9.559276740236022
VALENCA - BA,BA,MARCOS MEDRADO,PV,0.3016693002714639,0.0,0.623,80.8,20321.46401260872,76.17114691001206
VALENCA - RJ,RJ,SAULO CORREA,MDB,0.5032074126870991,0.0,0.738,94.0,45861.4146398778,52.332376636661024
VALENCA DO PIAUI - PI,PI,MARCELO COSTA,PP,0.6111871981546889,5035.234974639795,0.647,73.92,13001.301674222364,16.71041033039148
VALENTE - BA,BA,UBALDINO AMARAL,AVANTE,0.5130868300789364,0.0,0.637,83.86,11038.010015598062,61.68932801766875
VALENTIM GENTIL - SP,SP,CLAUDINEI DO SKINÃO,PRD,0.5686651293876506,0.0,0.735,93.05,31036.03347992623,94.37941796462744
VALINHOS - SP,SP,FRANKLIN,PL,0.45905746046657275,6346.29232510109,0.819,96.87,63060.93864986983,851.9969640268744
VALPARAISO - SP,SP,XANDI,PSD,0.540612861458783,0.0,0.725,92.7,51000.24751454148,28.27810024053052
VALPARAISO DE GOIAS - GO,GO,MARCUS VINICIUS,MDB,0.612806921342838,6403.132338668718,0.746,96.38,14907.45797315713,3222.4478894252384
VANINI - RS,RS,BOGONI,MDB,0.5163890381515315,24950.099800399203,0.757,93.59,47292.91417165669,30.894943645897733
VARGEAO - SC,SC,AMARILDO PAGLIA,MDB,0.5584120982986768,5200.880572372042,0.686,91.51,55308.475509080905,21.786572865666216
VARGEM - SC,SC,PEIXE,MDB,0.5394308943089431,11419.870574800152,0.629,86.14,44210.12561857632,7.494629847178493
VARGEM - SP,SP,LEO ALVES,UNIÃO,0.6498316498316499,0.0,0.699,90.22,14592.941400304417,73.79225586463164
VARGEM ALEGRE - MG,MG,CILINHA,PSD,0.5898876404494382,0.0,0.631,81.19,13379.065743944637,49.68737292893243
VARGEM ALTA - ES,ES,ELIESER ,MDB,0.662379421221865,0.0,0.663,88.7,21985.380565352963,46.82664025352032
VARGEM BONITA - MG,MG,GARCIA,PSDB,1.0,0.0,0.696,91.95,40610.28730305839,5.267311639593583
VARGEM BONITA - SC,SC,PONTIN,PSDB,0.5992163448082843,3277.972027972028,0.718,93.07,117979.8951048951,15.269625236946066
VARGEM GRANDE - MA,MA,PRETO,PP,0.5593419506462984,0.0,0.542,67.97999999999999,10022.329580915835,22.08689110011684
VARGEM GRANDE DO RIO PARDO - MG,MG,GABRIEL BRAZ,MDB,0.6491994177583698,0.0,0.634,74.73,14705.374487373192,9.431449229765594
